x_axis,y_axis
392.34925040672437,653.081390821984
403.9124487475416,658.82702984808
373.79331444561524,631.6034139937639
377.9546504888042,681.5921347282889
338.5983915760929,663.7629463646904
376.99128854588463,641.278379519003
349.4587311690616,671.4080815815778
330.17924268985473,676.6447151931022
334.4017786605892,699.6776475916713
428.4709137978682,643.6021223990524
371.4291751526125,649.2430868886304
383.6916600844875,634.6958088495697
363.93402253997493,648.0597804868555
340.35360805931515,644.9022228935434
368.27377865075687,652.2947176676703
357.19575587584427,668.6399225371018
334.2297173432244,684.9418362728394
311.82975774103465,688.3540015734685
377.60874548355304,660.2214802467391
363.8608771702413,730.0160683256445
301.2234936771007,642.9177700388137
331.7622995960798,671.6308784968318
375.7507098956364,690.5684274680917
292.6096361246944,656.5678882691776
346.34968943466765,675.2929764063441
311.9382972358711,722.53572432619
293.06059872670136,693.9042226232654
304.05028971836566,717.1895425892677
319.2227948599372,691.4813646103516
300.357242934598,688.313600576356
251.06094225305696,708.5643918360245
349.09090139592234,675.681363876002
266.0644358961551,677.4148299183809
307.917657525147,718.3220810759365
278.3428026972683,678.6449060435273
282.7837729108802,660.5518574507263
281.22336239985003,734.9283562687839
236.28730231843076,664.0862171626765
318.10379332731526,692.9751319862002
301.6911956878999,707.9611396256356
259.64099763950264,726.9735696955004
234.86139101112548,719.0231711042455
246.8132762754331,676.6474490156847
265.2539652123926,709.5639197589521
247.2852995032016,682.3461123683679
296.59964889033637,746.1270171850966
274.6390150647731,711.8237450498489
190.69071487005886,780.7229253547255
237.58035690093476,700.8065308354224
248.75968285288278,759.4060523543905
232.40180070830263,763.858351228166
262.4163810998873,694.3050720684317
206.5411846759834,756.4047588941884
142.2005108275684,724.2638153238449
177.47350230988255,715.5064012626476
208.24899282908183,720.0978816988976
197.45657748356382,698.9597515350018
279.588290961297,788.9134013416214
172.7712906539396,781.3551383364214
192.44744335386048,738.7559513827291
199.32721875867,716.0631387880348
227.53098028416534,740.5940271312004
180.50483895562365,698.628126557239
164.7755585658044,689.4593138894559
188.72825486631538,703.7221695003368
177.1690411166565,781.6331090464377
217.88537699787236,740.4561431119732
176.0606632476231,798.7015475492493
191.05904249731162,733.3384275809983
129.41536465401,755.8425621942462
193.83162290936986,725.9169831674956
174.440503152467,734.7858975491939
156.93252547122347,671.8713919007519
152.54575550749576,776.3864654039808
136.99950144643051,749.6668715304143
130.0021748877671,759.6763725873113
142.9209128334199,721.4442520088014
186.12591742779526,778.2341553757049
124.73184441239644,766.0308487360893
155.7280480222552,771.0835359048901
85.50167577435522,782.7162768180233
115.95913007853596,742.4730943027859
208.9044369793318,762.9402433290278
114.8933923142235,688.3875663455112
164.88832712000112,714.8386974224883
89.8018845635947,745.8892316103154
159.1044237618567,779.6480250983851
108.58139061165818,766.3068133058307
92.00687639408784,761.8410783103249
108.91802404196562,787.2941606369035
132.43034104605036,773.6161511225732
89.23930542952391,781.6034241979983
94.0431300555829,727.4294001506862
81.39377730688888,762.9468572662458
117.4869448065482,755.4155506256166
50.5904615127413,763.1201168692953
86.95400507397214,767.4755796489352
107.82837802634346,792.936837760018
59.085880923808,744.3396237317259
42.38434443921354,784.2292736582236
113.73119010157504,754.2393032143145
59.69819172197089,808.1082691941124
78.78066514979227,777.5909617534999
24.557612719573655,785.2508904943893
29.080611892055465,731.2396535707549
43.21962331112158,748.043734591158
43.641381049420914,722.7313645492925
75.71905358953246,800.120733832088
-14.801867554186629,795.9592389208518
15.965098345945869,792.6161534240216
34.88887988586007,768.0575543220334
28.04948804349143,803.8315760903523
-6.926195953404466,785.9623303705414
59.95931892170008,789.4627459994744
93.31735225289053,752.3355628997363
48.951560301256755,765.2386636823746
53.88974733945743,768.3941207802565
1.905618332133372,807.9963520564847
-4.551403626752048,726.6077925177972
-8.657094462533024,787.7219140057929
45.26168553097254,772.6321453379821
39.698058152968514,728.6863304681435
-16.49466370367973,760.8936118545485
-9.982918766392732,772.1789554036859
10.831405076435985,756.4031462815252
-9.075203484720593,768.4708600701549
-44.3731956215493,766.4777077889812
-24.256953990231324,764.9844184129615
-22.34523037073982,772.242132841186
-39.61783300889661,808.1744236440481
-65.08441887609027,748.3708967459031
50.04788636238366,738.8532409752332
-77.31462617310913,792.0062289728211
-102.36642751989817,762.8786180638797
20.971246257109733,723.5396307968223
-106.21287047884675,724.8491107211455
-23.15328930426018,803.4906530262143
-68.83152796713784,790.1524958762121
-15.095580415497388,823.1712578020662
-67.54220457134292,700.3874265823717
-88.12689065565013,756.494138231029
-74.61647593003327,763.5151435778754
-36.6286166058955,807.2224180854414
-78.69210140575069,801.7687322218904
-66.15772404994439,770.5599698377747
-53.03609091015163,770.5889441897547
-21.84204951025486,725.0516307776404
-102.37454094777382,764.1769766746436
-77.07786370860639,805.7659348215838
-94.3343745432124,724.8008104781616
-71.66685777220214,789.8430503838624
-158.53671702197656,766.792763304414
-151.32266159044644,746.6659718257935
-134.03883220438584,790.5680859438548
-106.78446665580631,727.3930835623593
-87.2207917254024,722.6033415767663
-107.05128839321964,740.839939070057
-131.25542037470078,780.0171708571582
-107.97044758155589,804.612962816147
-129.40871965386384,773.2983183760434
-143.39870652357305,769.1514575302662
-120.4057243276221,760.3155081261781
-191.02472161803257,772.7680543631211
-129.29538822704654,741.9639362668826
-182.08193495445073,806.1768252969715
-132.123057523097,754.5454354427394
-184.29145779103015,736.2669509376909
-114.41469916062984,764.5409059787575
-173.31979605169522,775.17750814882
-184.5416777792964,804.3740462747058
-122.83098132597985,744.7996075203207
-185.57802910954706,679.6870678056945
-214.46587032676177,717.4673743746317
-169.26080567724412,747.2710402634253
-216.9721346333049,748.0159042244757
-164.74493723915907,771.6649810804186
-240.1855115273766,751.3470831322314
-227.9832898867868,781.5982584423967
-166.24359192092055,726.9432251176637
-216.03145503831962,739.3699207910747
-263.91315449614746,762.5971257902619
-207.79102432784742,780.9197513315905
-235.831323869118,732.523511006058
-251.3451311390146,720.2374780649109
-244.87606864155137,779.5007085946552
-233.6285515510662,752.5883928408666
-227.36448022928113,710.0071225035704
-224.24821031412884,765.2784862876471
-258.68627922349367,770.7794373495633
-251.19604814265665,731.2035786144596
-213.03141604158225,724.9634441863203
-231.06866238754736,734.5856407856612
-231.55531868543548,671.7504482115892
-293.56365948815983,760.7843212480243
-210.79094764075285,714.1098488291062
-252.4567070573465,749.3716310251956
-227.56502036409893,678.7918191187433
-278.16461638672905,728.7233359620227
-233.70717573511916,812.7187243828982
-264.8555817802722,694.608107350781
-249.1573952395381,775.4854717118752
-261.1909844386608,707.6808708281492
-238.89344701722723,753.7980043522674
-301.6133782826049,744.332309742811
-244.10644801717564,767.3307623006331
-279.2070647592414,720.1028296507434
-243.5802236961846,693.4982002162269
-270.42150901425106,687.6466872978617
-254.79359967797933,719.9372785274606
-251.8688858749569,741.3388903811593
-329.7899242927243,768.2399281523021
-249.7182776255572,750.8610234922681
-322.26091809219713,714.090106085302
-298.20338503298836,701.0240919000972
-254.94394136571736,725.3168802748804
-389.9580792706727,730.0062659761999
-322.440766261062,716.4031439872393
-326.18808394417135,741.6745464634904
-284.66732536355426,724.7538471855954
-331.5606923276632,713.808140655101
-323.9116536504133,689.7482875146561
-310.24490085244787,726.3823392973846
-284.507419383169,748.9884145799921
-354.3935239451445,734.6707167028354
-365.44916688695906,729.6605877143714
-355.5108951244855,676.7929245695329
-334.69757318883967,625.9484640480721
-398.7091713956098,699.5427609368147
-346.7820741851907,692.4570999629475
-399.7082375324579,677.6561828325789
-343.65303464351825,718.2898192329317
-358.93446461758055,734.1719843531704
-349.5785540908501,675.6611069292503
-372.9624036153896,654.6038225275494
-370.83251899636866,728.6451060621104
-350.06473071072884,735.9219217503894
-382.7390979759123,732.8114894642974
-382.4747451591885,735.1302260766261
-380.3483157440099,710.7411424672252
-338.4501016616311,682.2502753224019
-379.1564737216165,725.2353109477195
-392.6966677899276,645.4463708458263
-327.408496915373,669.4713898916067
-389.92181636267355,716.7231882507758
-415.91870560912633,650.2731216541717
-393.0247091926442,625.1705714476002
-412.2404468299218,684.75528823032
-414.6617026370207,629.5294528523904
-361.6910811010229,677.3555941120115
-369.5284713377012,664.852473616713
-441.80329873209496,679.1207716427457
-424.8096952260657,634.0919827103662
-377.1688821067399,649.1239301138552
-479.38986478250024,705.9919853543405
-442.22336079067986,646.2550393401228
-482.9616276108991,715.0485676254607
-471.5829789248993,662.8922181754377
-408.41144370793785,672.0965257938971
-440.46405485245356,606.6892291453704
-465.8433720982234,661.6553350961976
-468.03682959811397,660.3921919283683
-426.8320142916317,681.4245713414595
-486.9250847034169,716.6949670851221
-429.96333930028135,648.9783162970336
-423.1422160962877,718.2142153249096
-501.8230390149032,638.7044611268715
-532.8399869071462,649.4403929975948
-453.34324013625957,640.6726701601436
-486.7514845173645,578.5369965480636
-458.71220727751853,681.8486087895938
-490.44379306667815,649.538790438774
-522.5448225931516,648.1931112674257
-490.08139919485535,609.732248759996
-503.8624110792253,618.9128817161926
-472.342159830629,589.4611820668765
-498.48431409458084,625.6752139669888
-522.2897147658673,678.9010862951262
-517.6630271396541,602.9882931647426
-524.1389186966425,675.0846147666382
-480.9258856373531,591.0798388537795
-467.04125506817934,623.2345563286243
-495.2175079445282,604.9039197268125
-528.1162008404797,623.3845381405458
-524.6766033458825,665.7562567839545
-549.0845921746743,655.3290724146242
-517.0188573538338,616.1965064399902
-491.3495051568011,586.2848400681353
-493.07319951479406,521.9232427108733
-543.2481699775095,573.3738044033955
-561.8928708434203,592.5821005669268
-515.3457251771971,618.0345658156513
-522.3137363608002,574.8969815559643
-521.0825958978053,596.4984120991443
-506.675643203399,613.9690710115611
-536.4384185921326,561.6236183300482
-559.5276964739139,569.9169134314906
-551.9747152443367,592.3106772521708
-523.6300343643612,580.583395909358
-547.161025618541,584.2531979591586
-565.6723492739932,550.0185909741552
-605.3996201114055,554.7415637790991
-541.0742410043314,552.3137614476962
-564.925720805199,585.1885160405263
-544.6844692728358,536.5935161422879
-532.8977132537921,600.5734190200103
-599.199980803643,539.800754292681
-532.0573633132269,557.8627674485635
-636.8595849203749,518.0200487445587
-580.2140184632849,522.8509828909353
-587.592803280309,556.4356048337804
-533.7700466219088,544.4612844502958
-547.899416520791,593.7386579615767
-539.4747145989758,557.1092500538409
-643.821319085413,560.0719658724415
-555.8795513483784,541.4857036074804
-537.3931563084346,567.3731505502666
-575.0717745244958,571.8199631036035
-584.4983208075499,462.0846371982085
-611.8431207241797,570.4144571628123
-623.456281970377,525.4158006819715
-632.9232331233346,583.2483502667455
-553.4729430480023,500.81548112856274
-601.8282798986528,504.5078232173228
-590.1182730813322,537.7944969968083
-586.5246859520753,530.0332239392108
-525.112715745475,486.79997179262887
-666.7818190563684,503.397384140172
-664.7819103662811,467.95906160793095
-650.0499335124781,482.6005793338709
-650.906916144724,523.3366523209754
-639.7015322144754,499.9190478409123
-599.9259331043177,479.8198182039585
-636.9158786684104,511.2779537483038
-689.4426114367635,426.2443444139035
-623.0175847249511,510.0290330193723
-573.6694404758327,497.4793294680888
-613.1881671857005,484.33101057244414
-631.0371921616056,537.6624745080417
-705.8367412435883,497.4937537953535
-580.2015625221568,490.9777518031297
-596.8934053236459,461.0628273130686
-649.502633339797,478.3584520814095
-717.1887023043785,439.7119934059739
-685.6760936351383,496.8150713735363
-628.7031923322487,479.26113235800887
-632.2316789550006,461.9937418409952
-622.9727956231086,464.5513437512299
-659.3597672008245,453.68070498297936
-642.6160440432155,446.3646865573662
-635.8993776023261,422.3797639342043
-700.1914220612027,474.3020945436951
-671.900695666466,437.3891165327877
-644.5518559224373,430.1061440234327
-679.2575927979186,487.61055973390563
-629.0639656150663,490.1070568859835
-685.6773688079752,477.1492889835127
-707.646183874149,410.3059562536761
-751.6438877312252,484.9757262589238
-708.9907960460292,428.2621853454026
-712.310860502724,450.17349547981615
-698.1883771284831,387.4263474345572
-675.57620117716,380.80325855709856
-715.8434009366476,357.8448284039591
-735.3235306440113,423.6358053541303
-753.4128004997378,371.06612145189905
-696.4080600520637,396.405032511884
-638.4244751933544,464.9351141606033
-726.060105916248,423.82960593951987
-679.3690569170426,386.38070165328213
-748.5270931130999,401.11808363170513
-710.6477106460352,385.588501074079
-693.9824761199756,373.3064253784194
-743.5896673344797,396.26020874740044
-699.2164826586871,354.8403556520352
-684.7067664377238,334.1698824228041
-731.6348118898744,376.68135141257625
-735.1080363344795,364.59981281866953
-661.6069704247493,353.1479028215213
-646.2083661296465,388.9038567760831
-718.3770796349085,387.1857719102387
-646.9224905499922,340.19220988205683
-758.102293686683,344.44843441914395
-725.1827093266836,312.40873949425634
-727.1218596211166,412.0688238727754
-724.8826047313636,349.55551766696095
-749.5901574955997,382.3582904179194
-757.4285443192676,407.85491248853134
-676.2486570621053,357.21894374699735
-736.1784337902619,377.482939979513
-704.560173234038,319.42351259210216
-754.7595173790726,300.9664050553908
-728.2372109008139,357.6627250008971
-782.54075730308,321.0285307463155
-783.981941349161,304.73471424560563
-728.5426275142217,306.70211087167775
-755.5941868724991,276.8887915095228
-742.443397888098,321.37527299558747
-771.3929787540915,314.0221843902724
-745.5738271844257,292.22957389846954
-796.7163719489231,367.8197736425474
-772.8598231141236,307.72063015645165
-724.9568954348607,413.46000491174084
-794.0244007404508,318.04215842483677
-779.3113451068197,285.3367556573261
-781.0733315522641,264.67812205568515
-762.0751069676205,251.15423384919325
-733.7887111013778,293.97523665193177
-750.8636138806498,275.26966882584975
-775.8836354763957,294.8068213184731
-801.1069968648709,272.3592204373622
-793.2789266871539,253.2954048439521
-832.0777719049149,317.10036307852545
-790.6579280621794,308.7245580723476
-739.2641515295089,232.14066538097472
-805.2334066517558,344.4278490902559
-721.2934104527867,263.5540867478994
-767.3270636068556,242.4559646251032
-763.2916708918253,236.74250169848176
-838.433766894241,215.48282937526946
-778.018158235275,218.06402729146544
-781.8439155409193,216.6178066744664
-804.457703798159,271.3092977320097
-774.710987450837,242.2762689157611
-756.9016055239044,253.8315399415314
-740.9955299767505,222.45985774893538
-798.39014554581,194.06003939912637
-799.465929211666,258.8694797734548
-748.6790228279314,255.5640428883678
-842.5732421152775,256.0732441217038
-844.9585740038156,247.3419580822932
-801.8787488332545,238.2895949179737
-831.8475114607031,249.15944402812667
-836.8387835999274,190.77730563114113
-823.8344746303853,155.0047196769533
-792.0445001551237,258.61408160315494
-715.8484413560535,204.1401111681651
-763.316992961875,204.97824911383728
-782.7993140282069,184.53692211838379
-792.8484095948407,207.70777011557104
-816.9759291351586,186.03671941707074
-802.2829570080511,209.92795601212867
-833.405415083882,180.3601235519953
-744.9451469950382,213.59500960949578
-762.6972499106329,176.16931409189155
-794.3964387387232,202.26299316871138
-758.0588630169768,110.4038223453976
-845.1563356081401,204.98774354040552
-814.8127343006859,142.30187376945145
-844.9302159416072,142.54869657265675
-850.1621589866695,218.67440629540164
-809.5362038579455,150.9421798356434
-791.9791979742267,178.2869638375022
-781.9895502730991,178.35803171506882
-830.0225659772815,133.9430431815361
-788.7435491912865,123.78401608845525
-812.6712795478612,148.29226558695223
-789.6523798367126,79.71967009520192
-792.4416724107291,122.75626267597423
-793.322666202257,149.79101734828367
-766.9575357131715,163.79901253024696
-775.4326507046419,163.21516124356714
-807.7094559539339,117.57762262195315
-790.8735389013159,135.27894444985688
-826.9234547255121,122.16314944446908
-819.2839577700007,81.09993444482004
-780.0830074151135,105.07097464878476
-757.8875076353289,51.34496404991202
-836.5901943973812,97.78134914240064
-786.2896148238486,105.47649224228266
-811.6072131649087,56.36255751998163
-856.1261082872747,96.54156265862667
-862.8236305964033,67.59399136359576
-807.3416206847453,50.7625043794075
-774.66324860234,113.63029742239473
-870.4074034999583,45.61916847241834
-892.2650783864308,46.78884597499964
-801.1131381899711,54.5242603954752
-810.6799733009892,17.943900004889926
-800.9497907785496,43.631831060935
-824.8951686803164,54.16846706555687
-863.7639719213872,19.03024066192951
-796.9269795149372,62.25913660602319
-794.7886737499923,56.69431146057789
-822.3157857065788,-8.161911889965154
-835.0178882173731,39.45942762848255
-768.6010714514263,57.5509736288129
-781.3858645120619,51.528548702970056
-849.0662170169755,33.77517090684198
-820.885834195335,-1.2552531181064808
-839.7355870792649,17.40337501287307
-780.2527877656637,-42.189800138278486
-792.4502380304162,-11.216291999903909
-869.9765615584242,48.940155689161436
-807.0326232077825,47.83101561525178
-805.1298671817697,68.64366208480412
-812.5365489707522,-1.1937983003349046
-819.1437867928311,37.456219986326886
-852.9321251269749,-22.753417235084026
-838.9249241941171,-69.6836199051769
-825.6049991741136,-66.47978476386054
-828.2327673918978,12.712628590743183
-844.1940022807394,33.716977600791544
-873.7518623456075,15.790652355637246
-809.7178149305769,-74.77901151750379
-748.6691526536941,-28.561336200795637
-856.324520664669,-72.21261584352006
-836.5935224547004,-37.1732285360216
-826.8925607665946,-45.63587061853514
-810.9400760596001,-51.681726886579106
-887.9366319786384,-47.88434636467411
-900.8488763810748,-36.14081697994345
-859.126358335119,-45.20326570719568
-790.2338743104419,-81.91632491582254
-797.7131776138079,-69.80492724144145
-776.8357340505038,-71.10672453189383
-854.5130536442874,-42.88336947150064
-842.224617496846,-92.09179745655176
-843.3247608059278,-71.53365050930523
-788.5487820029903,-131.56452415179427
-827.9323708833849,-58.14045720925573
-822.6179254928633,-40.9364605404443
-830.4343256742329,-89.11292808876604
-810.2026571728618,-83.93999952647258
-839.4393823569052,-74.77712323475448
-847.0435487598471,-111.93773208670748
-843.0341080525719,-56.3501998608598
-923.5373779941094,-88.41299219770605
-825.5773503248486,-154.0445204471809
-816.9983416225152,-92.68200464055583
-808.2716366443182,-189.84421377232024
-784.6258339389855,-135.75487175466768
-804.6632267462085,-94.72248868687932
-851.1899609845857,-100.47130932823845
-836.068687836839,-185.75524493348644
-789.0725347213098,-150.1924575542072
-849.3265649337238,-142.35856289254474
-815.0977017899877,-135.30841809254048
-806.3819197319791,-177.09688809111725
-844.6407316702431,-143.71214471735624
-764.9638320020915,-146.96470002468783
-788.8611984605418,-145.70976778639948
-835.4311549134584,-157.58220402003872
-825.4636391135826,-135.3830388953944
-778.6484931847837,-146.01175861108433
-783.7364250040418,-189.05342428479705
-831.2357449208249,-185.14407339911156
-808.7977260402174,-177.48667325400325
-795.7582795123385,-197.94849852919376
-815.7671221970278,-152.71077857649797
-878.4099087496307,-112.96313079094135
-824.3243571293472,-240.65624907886465
-810.4521705894429,-182.19209906241542
-817.0032289153634,-156.74733318983826
-791.4606927645857,-180.83169868081012
-799.7032632876245,-196.18085244945001
-759.2533551098431,-240.70523320494024
-807.6249486280781,-197.6549490019799
-786.6987872716181,-228.19466365298837
-862.6763730416346,-201.4446829148953
-801.1845834627036,-164.72862647607514
-846.9739836882808,-178.0398830870228
-737.0686495631412,-227.27452473910108
-846.033652916536,-231.40842861018064
-806.0859046064805,-205.53986119698544
-823.4349382917862,-179.04846447390526
-838.3024983531468,-281.1280642970677
-770.8250529206845,-300.4345391038091
-809.2965144434756,-141.90592501030855
-802.6666176554171,-272.2962345528046
-803.1463738486557,-243.4304134688103
-795.7105552275331,-225.26796702742385
-830.795472319901,-197.735106756756
-791.3472888263403,-229.77958758532353
-816.6102918639226,-216.20991754233447
-804.5290034782927,-249.68883457117465
-823.8487803412672,-291.1333863476406
-774.2341679891914,-277.7396129742672
-819.5063284224457,-286.92876552243865
-771.9209490652582,-289.7020887928443
-795.4037089719312,-273.5735825383288
-848.365679616432,-321.34738766116305
-779.7146786282267,-302.50931919320317
-757.0457387803821,-254.57467461436488
-766.1035840051325,-232.16173422638934
-789.089187522789,-270.45992516726574
-803.033125487866,-219.52222000480447
-724.8834191412111,-295.89922258285526
-771.6729378188684,-258.63435416016637
-786.5495890244636,-322.2649236791521
-754.7673935928929,-303.36116115710337
-774.3357581041555,-333.88577814949076
-830.1811051216947,-304.91177206016954
-750.3142927204639,-321.9037054428814
-733.1693667310698,-339.3754484826218
-806.689390448354,-323.3982659294023
-776.29896597114,-301.40058020768527
-795.8299543034904,-286.56993320513794
-712.3204122960904,-331.8949773855192
-732.570452862037,-365.5181885361984
-736.5259784506884,-305.502273137341
